,lat,lon,date,d15n,blue,green,red,nir,swir1,swir2,imaging_time
517,32.926835,-87.418704,2021,-2.05,0.26176762661370406,0.2806508288136888,0.2714078374455733,0.3829195630585899,0.29585211213811013,0.250905202047208,Tue Jul 27 02:25:08 2021
518,32.974426,-87.42694,2017,-3.475,0.11939500420135972,0.1311740890688259,0.12205331907417309,0.2861966236345581,0.1940264303720113,0.142219845695516,Tue Aug  1 02:25:05 2017
519,32.922166,-87.428895,2017,-4.2,0.12014361011381866,0.12986020930410205,0.12193109770071041,0.2512871438392789,0.17454739897639598,0.1358948896188221,Tue Aug  1 02:25:05 2017
520,32.922166,-87.428895,2021,-3.36666666666667,0.1563211366587732,0.17758765564128026,0.16875716140860134,0.3377893209074937,0.23669696738217097,0.18996256970437705,Tue Jul 27 02:25:08 2021
521,32.957884,-87.432614,2017,-4.5,0.1253991291727141,0.14118096402108318,0.13584905660377358,0.27232449774654344,0.21501795126422732,0.16235581697349324,Tue Aug  1 02:25:05 2017
522,32.957884,-87.432614,2021,-2.42,0.3266060652356581,0.324940799022229,0.3177450156596135,0.4052555190588954,0.3115728362997479,0.2594454205179131,Tue Jul 27 02:25:08 2021
523,32.977665,-87.432705,2017,-3.66666666666667,0.12026583148728134,0.1308685356351692,0.12225192880604996,0.2746314261706516,0.18875563364143305,0.14090596593079216,Tue Aug  1 02:25:05 2017
524,32.977665,-87.432705,2021,-4.1,0.12018944312886716,0.14744480941104576,0.13089909097853486,0.2950118401955542,0.19809029103964557,0.15091284088304943,Tue Jul 27 02:25:08 2021
525,32.921617,-87.433389,2017,-2.075,0.1197769459934306,0.12937132381025132,0.12113665877320297,0.2888396608356886,0.1907570086318845,0.139897639599725,Tue Aug  1 02:25:05 2017
526,32.921617,-87.433389,2021,-2.15,0.25891070200901384,0.2708272859216255,0.2626384538996257,0.37697654877396686,0.28544801772209916,0.24195248644106637,Tue Jul 27 02:25:08 2021
527,32.898842,-87.446131,2017,-3.23333333333333,0.12274081429990069,0.14228095638224736,0.1342143457337102,0.26170651592697275,0.20134443510808953,0.1592391719501948,Tue Aug  1 02:25:05 2017
528,32.898842,-87.446131,2021,-3.76666666666667,0.12014361011381866,0.13557405851348253,0.1243755251699641,0.2881216102665954,0.18455427392865328,0.1368879382782064,Tue Jul 27 02:25:08 2021
529,32.884748,-87.454392,2017,-5.675,0.12429913681154992,0.13664349553128102,0.1288824383164006,0.2706133985180659,0.18793063937055993,0.14374761286379956,Tue Aug  1 02:25:05 2017
530,32.540987,-87.799108,2019,2.4,0.12341303185394546,0.13491711863112063,0.12487968833549767,0.3114658925979681,0.1938889313268658,0.14176151554503094,Sat Jul  6 02:25:26 2019
531,32.539652,-87.800368,2019,3.55,0.12327553280879994,0.13580322358872507,0.1251088534107402,0.303949278130013,0.1984111221449851,0.14434344205943014,Sat Jul  6 02:25:26 2019
532,32.539627,-87.801968,2019,4.1,0.12377969597433351,0.13532961576655717,0.1253991291727141,0.31262699564586355,0.20157360018333206,0.14529065770376595,Sat Jul  6 02:25:26 2019
533,32.540988,-87.80198,2019,2.58,0.12336719883889695,0.13407684668856465,0.12426858146818424,0.3156061416240165,0.19208616606829118,0.14076846688564662,Sat Jul  6 02:25:26 2019
534,32.538802,-87.804522,2019,3.36666666666667,0.12330608815216561,0.13462684286914675,0.12452830188679245,0.3241463600947216,0.19527919945000383,0.14107402031930333,Sat Jul  6 02:25:26 2019
535,32.541786,-87.805209,2019,1.05,0.12344358719731113,0.13341990680620275,0.12400886104957605,0.3214422122068597,0.20065693988236194,0.14327400504163165,Sat Jul  6 02:25:26 2019
536,32.538534,-87.806138,2019,3.26,0.12313803376365443,0.13377129325490794,0.12432969215491559,0.30845619127644947,0.18930562982201513,0.13891986861202352,Sat Jul  6 02:25:26 2019
537,32.540687,-87.806187,2019,2.52,0.12335192116721412,0.13334351844778855,0.12414636009472156,0.30857841264991215,0.19362921090825758,0.14130318539454587,Sat Jul  6 02:25:26 2019
538,32.540702,-87.80774,2019,3.23333333333333,0.1230005347185089,0.13566572454357956,0.12567412726300511,0.2871438392788939,0.19292643801084713,0.14203651363532196,Sat Jul  6 02:25:26 2019
539,32.535814,-87.808008,2019,2.05,0.1207241616377664,0.132931021312352,0.12434496982659843,0.26143151783668167,0.16527385226491484,0.13180047360782216,Sat Jul  6 02:25:26 2019
540,32.540078,-87.814098,2019,5.7,0.12312275609197158,0.13383240394163928,0.12436024749828126,0.30122985257046825,0.19176533496295164,0.14144068443969138,Sat Jul  6 02:25:26 2019
541,32.531982,-87.81434,2019,3.0,0.12225192880604996,0.13445878848063555,0.12425330379650142,0.30559926667175924,0.19116950576732106,0.14035596975021006,Sat Jul  6 02:25:26 2019
542,32.523355,-87.814626,2019,3.03333333333333,0.1217935986555649,0.1367657169047437,0.12408524940799022,0.3374073791154228,0.19770834924757466,0.14278511954778092,Sat Jul  6 02:25:26 2019
543,32.534942,-87.815024,2019,2.93333333333333,0.12332136582384845,0.13580322358872507,0.1248949660071805,0.31116033916431135,0.19532503246505234,0.14272400886104958,Sat Jul  6 02:25:26 2019
544,32.532479,-87.818534,2019,6.96666666666667,0.12348942021235963,0.1349935069895348,0.12455885723015812,0.31985333435184476,0.19637919181116797,0.1412726300511802,Sat Jul  6 02:25:26 2019
545,31.855414,-88.160393,2018,1.5,0.11834084485524406,0.13403101367351616,0.1234741425406768,0.2915285310518677,0.17948208692995188,0.13708654801008327,Sun Jun 17 02:24:25 2018
546,31.854295,-88.160721,2018,0.725,0.1176686273011993,0.13320601940264304,0.12296997937514323,0.29099381254296847,0.1834848369108548,0.13933236574746008,Sun Jun 17 02:24:25 2018
547,31.857054,-88.161742,2018,0.466666666666667,0.12289359101672905,0.14031013673516157,0.12883660530135208,0.2953021159575281,0.1904972882132763,0.14619204033305325,Sun Jun 17 02:24:25 2018
548,31.857544,-88.163277,2018,0.933333333333333,0.1243755251699641,0.149003131922695,0.14124207470781452,0.2923840806661065,0.20362080818883202,0.15821556794744482,Sun Jun 17 02:24:25 2018
549,31.824646,-88.177623,2018,5.26666666666667,0.1259338476816133,0.13578794591704224,0.1241616377664044,0.34422122068596744,0.2036055305171492,0.14403788862577344,Sun Jun 17 02:24:25 2018
550,31.80812,-88.179966,2018,1.9,0.12271025895653502,0.13270185623710948,0.121411656863494,0.3081659155144756,0.18625009548544802,0.13771293254907951,Sun Jun 17 02:24:25 2018
551,31.811631,-88.181314,2018,0.866666666666667,0.12422274845313575,0.13403101367351616,0.12287831334504622,0.3117867237033076,0.19280421663738445,0.14044763578030708,Sun Jun 17 02:24:25 2018
552,31.82786,-88.181484,2018,0.766666666666667,0.12371858528760217,0.13584905660377358,0.12379497364601634,0.3192116721411657,0.19197922236651135,0.14125735237949735,Sun Jun 17 02:24:25 2018
553,31.821083,-88.182318,2018,2.575,0.1239019173477962,0.13282407761057216,0.12235887250782981,0.29976319608891605,0.18823619280421663,0.13870598120846384,Sun Jun 17 02:24:25 2018
554,31.825952,-88.183042,2018,3.16666666666667,0.1244213581850126,0.13393934764341914,0.12322969979375144,0.30727981055687115,0.18650981590405621,0.13855320449163547,Sun Jun 17 02:24:25 2018
555,31.814261,-88.187361,2018,3.83333333333333,0.12414636009472156,0.13415323504697885,0.12319914445038577,0.3206630509510351,0.20024444274692538,0.14289206324956077,Sun Jun 17 02:24:25 2018
556,31.808316,-88.188214,2018,4.4,0.12582690397983348,0.13626155373921015,0.12497135436559469,0.32469635627530363,0.20247498281261936,0.14486288289664656,Sun Jun 17 02:24:25 2018
557,31.806908,-88.193888,2018,4.2,0.12384080666106485,0.13543655946833702,0.12371858528760217,0.2960965548850355,0.1967000229165075,0.1430753953097548,Sun Jun 17 02:24:25 2018
558,31.812516,-88.202238,2018,1.8,0.12318386677870292,0.13458100985409824,0.12254220456802384,0.3071423115117256,0.1932472691161867,0.14064624551218394,Sun Jun 17 02:24:25 2018
559,46.236979,-89.504463,2019,-3.03333333333333,0.12405469406462455,0.14377816820716524,0.13028798411122144,0.3158200290275762,0.19833473378657093,0.14872813383240394,Thu Jul 11 02:40:01 2019
560,46.215104,-89.505026,2019,-7.8,0.1250630203956917,0.13811015201283325,0.12463524558857231,0.31279505003437474,0.1968986326483844,0.14584065388434803,Thu Jul 11 02:40:01 2019
561,46.231237,-89.506506,2019,-4.0,0.12365747460087083,0.13462684286914675,0.12220609579100145,0.3128103277060576,0.19150561454434345,0.14240317775571004,Thu Jul 11 02:40:01 2019
562,46.254613,-89.512657,2019,-1.25,0.12666717592238944,0.14408372164082195,0.12590329233824765,0.3895806279123062,0.22129707432587273,0.15444198304178444,Thu Jul 11 02:40:01 2019
563,46.22596,-89.513299,2019,-1.4,0.12533801848598275,0.1384462607898556,0.12477274463371782,0.3572530746314262,0.2165151630891452,0.1530058819035979,Thu Jul 11 02:40:01 2019
564,46.256193,-89.515052,2019,-2.03333333333333,0.12649912153387824,0.13584905660377358,0.1252310747842029,0.3257046826063708,0.20123749140630967,0.14648231609502713,Thu Jul 11 02:40:01 2019
565,46.230692,-89.532533,2019,-2.45,0.12394775036284471,0.13464212054082958,0.12217554044763577,0.34915590863952334,0.2018027652585746,0.14611565197463908,Thu Jul 11 02:40:01 2019
566,46.256247,-89.53609,2019,-3.6,0.11867695363226645,0.13772821022076234,0.12358108624245664,0.28407302727064393,0.19437781682071653,0.1495684057749599,Sun Jun 16 02:46:05 2019
567,46.230581,-89.536457,2019,-1.26666666666667,0.12556718356122526,0.1329768543274005,0.12367275227255366,0.32654495454892674,0.1987472309220075,0.1463906500649301,Thu Jul 11 02:40:01 2019
568,46.227894,-89.537131,2019,-1.35,0.12585745932319914,0.14154762814147123,0.12521579711252004,0.39103200672217553,0.23280116110304788,0.15865862042624704,Thu Jul 11 02:40:01 2019
569,46.2295,-89.537992,2019,-0.8,0.1252310747842029,0.13306852035749753,0.12307692307692308,0.3380490413261019,0.19757085020242915,0.14516843633030327,Thu Jul 11 02:40:01 2019
570,46.23109,-89.538847,2019,-0.8,0.12573523794973646,0.1362004430524788,0.12376441830265067,0.3783057062103735,0.2107860362080819,0.15002673592544497,Thu Jul 11 02:40:01 2019
571,46.233222,-89.539694,2019,-0.95,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,n/a
572,46.232136,-89.540445,2019,-3.71666666666667,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,n/a
573,46.234299,-89.540913,2019,-5.5,0.11875334199068062,0.13652127415781834,0.1231685891070201,0.2872660606523566,0.18360705828431748,0.14306011763807197,Sun Jun 16 02:46:05 2019
574,46.237778,-89.541857,2019,-3.83333333333333,0.11707279810556871,0.13309907570086318,0.12020472080055,0.28971048812161027,0.18276678634176152,0.14102818730425484,Sun Jun 16 02:46:05 2019
575,46.231276,-89.541941,2019,-5.16,0.11802001374990452,0.14064624551218394,0.12318386677870292,0.31386448705217324,0.1941944847605225,0.14631426170651593,Sun Jun 16 02:46:05 2019
576,46.234247,-89.542459,2019,-0.733333333333333,0.11783668168971048,0.13225880375830723,0.12067832862271789,0.32243526086624397,0.1877014742953174,0.14223512336719885,Sun Jun 16 02:46:05 2019
577,46.243102,-89.544805,2019,-3.26666666666667,0.11991444503857612,0.13308379802918036,0.1250630203956917,0.21911236727522726,0.16347108700634022,0.13811015201283325,Sun Jun 16 02:46:05 2019
578,45.488111,-89.551853,2020,-3.93333333333333,0.12597968069666182,0.1455198227790085,0.13396990298678482,0.318997784737606,0.20516385302879842,0.16041555266977311,Mon Jul 20 02:46:09 2020
579,45.48697,-89.554887,2020,-5.3,0.12199220838744175,0.13410740203193033,0.12301581239019173,0.3156825299824307,0.19295699335421282,0.1436712245053854,Mon Jul 20 02:46:09 2020
580,45.481809,-89.5554,2020,-0.5,0.12726300511802002,0.14464899549308685,0.12816438774730732,0.4059277366129402,0.23790390344511497,0.16171415476281414,Mon Jul 20 02:46:09 2020
581,45.479917,-89.556089,2020,-2.85,0.12212970743258728,0.13369490489649377,0.12397830570621038,0.270506454816286,0.17946680925826905,0.14251012145748987,Mon Jul 20 02:46:09 2020
582,46.234625,-89.560771,2019,-6.3,0.11806584676495302,0.1426934535176839,0.12264914826980368,0.3470934229623405,0.2059277366129402,0.1495684057749599,Sun Jun 16 02:46:05 2019
583,45.492353,-89.567781,2020,-7.8,0.11273393934764342,0.1294477121686655,0.12225192880604996,0.22780536246276067,0.1764418302650676,0.14490871591169505,Mon Jul 20 02:46:09 2020
584,45.493691,-89.567838,2020,-5.0,0.11898250706592316,0.17488350775341838,0.1611794362539149,0.35930028263692615,0.2633259491253533,0.21565961347490642,Mon Jul 20 02:46:09 2020
585,45.485858,-89.569418,2020,-6.1,0.1192575051562142,0.1291574364066916,0.12095332671300894,0.22710258956535023,0.16067527308838134,0.1327171339087923,Mon Jul 20 02:46:09 2020
586,45.494384,-89.574026,2020,-4.93333333333333,0.12411580475135589,0.1363226644259415,0.12445191352837827,0.3481934153235047,0.20178748758689175,0.1456114888091055,Mon Jul 20 02:46:09 2020
587,45.492422,-89.576619,2020,-7.5,0.12154915590863952,0.13389351462837062,0.12116721411656864,0.37332518524176916,0.20962493316018638,0.14865174547398977,Mon Jul 20 02:46:09 2020
588,45.490243,-89.577675,2020,-6.0,0.12353525322740815,0.13531433809487434,0.12217554044763577,0.37641127492170195,0.20701245130242152,0.145748987854251,Mon Jul 20 02:46:09 2020
589,45.492749,-89.58023,2020,-2.86666666666667,0.12410052707967306,0.13623099839584446,0.12310747842028875,0.3369337712932549,0.19645558016958214,0.14357955847528836,Mon Jul 20 02:46:09 2020
590,45.494325,-89.58222,2020,-5.7,0.12264914826980368,0.13476434191429226,0.12319914445038577,0.3241463600947216,0.1915361698877091,0.14267817584600107,Mon Jul 20 02:46:09 2020
591,45.506757,-89.58706,2017,-4.925,0.15143228172026582,0.17599877778626538,0.17182797341685127,0.3359407226338706,0.20774577954319762,0.18322511649224657,Fri Jul 21 02:39:57 2017
592,45.505661,-89.587394,2017,-2.66666666666667,0.1663432892827133,0.18461538461538463,0.18217095714613094,0.3432128943549003,0.20993048659384309,0.18504315942250402,Fri Jul 21 02:39:57 2017
593,45.508883,-89.588327,2017,-2.56666666666667,0.11207699946528149,0.15079061950958675,0.14390038958062792,0.32541440684439693,0.1983652891299366,0.17242380261248186,Fri Jul 21 02:39:57 2017
594,45.506178,-89.588573,2017,-1.73333333333333,0.14778091818806813,0.17303490947979527,0.17161408601329156,0.3368268275914751,0.20718050569093271,0.18204873577266825,Fri Jul 21 02:39:57 2017
595,45.491181,-89.590168,2020,-3.2,0.19497364601634712,0.22322206095791,0.22933312963104424,0.3680391108395081,0.2822397066687037,0.25620655412115195,Mon Jul 20 02:46:09 2020
596,45.495221,-89.591099,2020,-1.4,0.12005194408372163,0.13045603849973264,0.11898250706592316,0.30727981055687115,0.17025437323351922,0.13118936674050874,Mon Jul 20 02:46:09 2020
597,45.493514,-89.593697,2020,-5.6,0.10996868077305019,0.14289206324956077,0.13656710717286685,0.21015965166908562,0.18585287602169429,0.1564891910472844,Mon Jul 20 02:46:09 2020
598,45.49189,-89.594035,2020,-3.4,0.23904972882132763,0.2641051103811779,0.2671148117026965,0.37470017569322434,0.2997020854021847,0.26868841188602854,Mon Jul 20 02:46:09 2020
599,45.793824,-90.053927,2017,-1.7,0.12874493927125505,0.1387365365518295,0.12558246123290812,0.39207088839660836,0.22199984722328317,0.15127950500343748,Fri Jul 28 02:46:11 2017
600,45.802505,-90.062109,2017,-1.6,0.3203269421740127,0.34493927125506074,0.3430448399663891,0.45325796348636466,0.361821098464594,0.317790848674662,Fri Jul 28 02:46:11 2017
601,45.797883,-90.064162,2017,-0.7,0.46470093957680847,0.4709342296234054,0.4784661217630433,0.5262699564586357,0.39636391413948513,0.3212894354900313,Fri Jul 28 02:46:11 2017
602,45.82494,-90.072607,2017,-3.6,0.11420059582919563,0.1207241616377664,0.11523947750362845,0.2009472156443358,0.13642960812772134,0.12090749369796043,Fri Jul 28 02:46:11 2017
603,45.817458,-90.078389,2017,-0.85,0.15946833702543733,0.23712474218929036,0.22740814299900694,0.41824153998930563,0.33170880757772514,0.27845084409136045,Fri Jul 28 02:46:11 2017
604,45.834307,-90.085088,2017,-1.0,0.13054770452982967,0.14251012145748987,0.1279505003437476,0.37547933694904895,0.22992895882667483,0.15694752119776945,Fri Jul 28 02:46:11 2017
605,45.826442,-90.086208,2017,-2.1,0.11365059964861356,0.12031166450232984,0.11389504239553892,0.18356122526926896,0.131815751279505,0.11844778855702391,Fri Jul 28 02:46:11 2017
